tweet_id,text,airline_sentiment
568269181394817024,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,negative
569683734951170048,@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.,negative
568976619089620992,@united I'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,negative
569561062749700097,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done,negative
569656756764217345,"@AmericanAir why does your customer service line say ""we are experiencing high call volume"" and then spontaneously hangup on the person?",negative
568968761954443264,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",negative
570224417445261313,"@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?",negative
567983341405745152,"@SouthwestAir I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time, but I need a Cancelled Flightlation this time. 🙏",positive
570251909447192577,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,negative
568129848910204929,@united Just had the worst experience ever flying with you,negative
569758145020428288,@USAirways I keep thinking this is a massive practical joke and someone is gonna appear out of thin air and take me to Reno tonight.,negative
570295658185408512,@USAirways thank you! I will be calling you! #CheapOairChat,positive
569734641193586688,@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,negative
570016801192456192,@JetBlue when are you guys flying it froward in the Bahamas.,neutral
569628752231018496,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,negative
569013921660731393,@USAirways Can you help me update KTN on the profile?  Ticket book via AA &amp; that info didn't get pass on.  I've been on hold forever,negative
568670928407625729,we all watched as the crew was escorted from the back to 1st class. Prebooked? Really? @united: @JenniferWalshPR Your dissatisfaction is und,negative
569608307184242688,"@AmericanAir after all, the plane didn’t land in identical or worse) conditions at GRK according to METARs.",negative
568491765910659072,@SouthwestAir for your loyal A-list customers it should be easier to get help and bring resolution to issues with your rewards program.,negative
570301083672813571,@VirginAmerica I didn't today... Must mean I need to take another trip!,neutral
570219138125324288,@USAirways can i please have someone call me 781 879 4505,neutral
569982023667838979,@SouthwestAir How many tickets are left?,neutral
569812898815614977,@united this is the second time my flights been Cancelled Flightled... Like really?,negative
569919041244147712,@VirginAmerica Why is the site down?  When will it be back up?,negative
569483885404413952,"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail",negative
569683278715883523,@USAirways why won't you help me get my luggage back? I'm a teen trying to change the world in DC #Flight5182 #usairways,negative
569890715867750400,"@AmericanAir Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--",negative
570304445336178688,@USAirways ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.,negative
570308156699611137,@USAirways never received such horrible service or treated so poorly as Richard P. today. No excuse for attitude &amp; ripping up our tickets!,neutral
568874399652306944,@USAirways That's not the question. Question is: how do I get past the computer fastest if we both know that the computer can't help me?,neutral
569768294648905728,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,negative
569733719256272896,@AmericanAir please DM me a way to get in touch with someone that can help. I'm platinum AA and considering quitting AA BC of this.,negative
568115075266973696,"@JetBlue hey, so, Dre at Seatac check in needs a raise, stat. Dude gave me amazing customer service and made me feel valued. 👍",positive
570279368766959616,@AmericanAir These birds could fly to South America for example #Argentina,neutral
569163241781403648,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund,negative
568842531531681792,"@united it just goes round &amp; round, it's be going on for weeks,",neutral
570287318264905729,@USAirways any travel advisory coming for the Carolinas?  Bad weather!,neutral
568604311598469121,@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9,negative
569416650325303297,@united you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA,negative
570299388670701568,@united why not? Is it a law or a policy?,neutral
568847512372514816,@VirginAmerica what is your policy on flying after surgery?,neutral
569945237025648640,"@USAirways US 728 Uh oh, no gate. Now truck will come to us.",negative
567808567580041216,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,negative
569836725612220416,@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.,negative
570288282413633536,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",negative
569976030603059200,@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH,positive
568895856750899202,@united how long does it take for customer feedback to respond to a complaint?,neutral
569954199821275136,@AmericanAir it's GTSVYB. It says it's Cancelled Flightled when I try to check.,negative
568502210268692480,@united Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔,negative
567752048402104320,@SouthwestAir there really should not be guidance to call via phone if you are that back logged. I could have done it online in 3 minutes.,negative
569705276481282048,@AmericanAir it's been almost 3 days and it's still frozen. Thanks doll 😘😑,negative
569233260108124160,@JetBlue someone is here but has no info smh one bag came off  and then nothing,negative
568081558625759233,@USAirways Why not have an option for a call back? I'm just sitting here burning through my minutes waiting for an error to be fixed.,negative
567838174816395264,@SouthwestAir Not your finest moment in Boston right now!,negative
569200983173156864,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",negative
568448902011224064,@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.,neutral
568134930137550848,@USAirways 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. @tsa,negative
569002132621398016,@SouthwestAir Been sitting outside our gate for 30 mins at LGA. Why no move to another gate? We'e baking on this plane!?! flight #3415,negative
567738375755415552,@southwestair Thanks. Yes I got through. Biggest frustration is that I'm no longer able to check in online for my flight after 4 Cancelled Flights.,negative
568371161484161025,@united no response 3 weeks since complaint submitted and 3 days since you all said you would look into it,negative
570021682569555968,@AmericanAir for our delays !!! I'm out of more money because of you,negative
568278231973044225,@united please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!,positive
569321739093614592,@united Pay for my hotel.... I'm a broke student #help,negative
570284660510433280,@AmericanAir what's the status of flight 1357 out of sju?,neutral
569503165713948672,@united I have never been mislead by a company as many times as I have this week by United Airlines!,negative
567806843310907392,@southwestair #fattuesday Great job celebrating #mardigras today at Atlanta Airport. Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,positive
570222626712514560,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,positive
